,concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_DATE,valid_end_DATE,invalid_reason
8065,258755,Disorder of visual pathways associated with inflammatory disorder,Condition,SNOMED,Clinical Finding,S,22019007,1970-01-01,2099-12-31,
8066,80204,Fetal growth restriction,Condition,SNOMED,Clinical Finding,S,22033007,1970-01-01,2099-12-31,
8067,134521,Second degree burn of scalp,Condition,SNOMED,Clinical Finding,S,22045003,1970-01-01,2099-12-31,
8068,438808,Mammary duct ectasia,Condition,SNOMED,Clinical Finding,S,22049009,1970-01-01,2099-12-31,
8069,433966,Pinta,Condition,SNOMED,Clinical Finding,S,22064009,1970-01-01,2099-12-31,
8070,194804,Injury of adrenal gland without open wound into abdominal cavity,Condition,SNOMED,Clinical Finding,S,22095002,1970-01-01,2099-12-31,
8071,75652,Congenital valgus deformity of foot,Condition,SNOMED,Clinical Finding,S,22099008,1970-01-01,2099-12-31,
8072,432719,Panniculitis,Condition,SNOMED,Clinical Finding,S,22125009,1970-01-01,2099-12-31,
8073,137666,Congenital absence of ear lobe,Condition,SNOMED,Clinical Finding,S,22138001,1970-01-01,2099-12-31,
8074,31335,Acute peptic ulcer with hemorrhage but without obstruction,Condition,SNOMED,Clinical Finding,S,22157005,1970-01-01,2099-12-31,
8075,192286,Intestinal disaccharidase deficiency,Condition,SNOMED,Clinical Finding,S,22169002,1970-01-01,2099-12-31,
8076,81636,Excessive fetal growth affecting management of mother,Condition,SNOMED,Clinical Finding,S,22173004,1970-01-01,2099-12-31,
8077,376138,Diplacusis,Condition,SNOMED,Clinical Finding,S,22181003,1970-01-01,2099-12-31,
8078,78227,Degenerative joint disease of hand,Condition,SNOMED,Clinical Finding,S,22193007,1970-01-01,2099-12-31,
8079,256301,Burn of nose,Condition,SNOMED,Clinical Finding,S,22233004,1970-01-01,2099-12-31,
8080,437693,Open fracture of shaft of tibia,Condition,SNOMED,Clinical Finding,S,22234005,1970-01-01,2099-12-31,
8081,136580,Dehiscence of surgical wound,Condition,SNOMED,Clinical Finding,S,22247000,1970-01-01,2099-12-31,
8082,4329041,Pain,Condition,SNOMED,Clinical Finding,S,22253000,1970-01-01,2099-12-31,
8083,433957,Progressive multifocal leukoencephalopathy,Condition,SNOMED,Clinical Finding,S,22255007,1970-01-01,2099-12-31,
8084,314478,Abnormal fetal heart beat first noted during labor AND/OR delivery in liveborn infant,Condition,SNOMED,Clinical Finding,S,22271007,1970-01-01,2099-12-31,
8085,374753,Closed fracture of vault of skull with cerebral laceration AND/OR contusion,Condition,SNOMED,Clinical Finding,S,22383006,1970-01-01,2099-12-31,
8086,373475,Impairment level: one eye: moderate impairment: other eye: not specified,Condition,SNOMED,Clinical Finding,S,22385004,1970-01-01,2099-12-31,
8087,378686,Syphilitic optic atrophy,Condition,SNOMED,Clinical Finding,S,22386003,1970-01-01,2099-12-31,
8088,137443,Mechanical complication due to skin graft failure AND/OR rejection,Condition,SNOMED,Clinical Finding,S,22391002,1970-01-01,2099-12-31,
8089,4328870,Puerperal endometritis,Condition,SNOMED,Clinical Finding,S,22399000,1970-01-01,2099-12-31,
8090,136871,Burn any degree involving 20-29 percent of body surface,Condition,SNOMED,Clinical Finding,S,22428001,1970-01-01,2099-12-31,
8091,435271,Mooren's ulcer,Condition,SNOMED,Clinical Finding,S,22440001,1970-01-01,2099-12-31,
8092,435578,Acute duodenal ulcer with perforation but without obstruction,Condition,SNOMED,Clinical Finding,S,22511002,1970-01-01,2099-12-31,
8093,438975,Multisystemic disseminated toxoplasmosis,Condition,SNOMED,Clinical Finding,S,22540004,1970-01-01,2099-12-31,
8094,439924,Endocrine AND/OR metabolic disorder specific to the fetus OR newborn,Condition,SNOMED,Clinical Finding,S,22561006,1970-01-01,2099-12-31,
8095,435696,Early complication of trauma,Condition,SNOMED,Clinical Finding,S,22564003,1970-01-01,2099-12-31,
8096,31386,Congenital absence of salivary gland,Condition,SNOMED,Clinical Finding,S,22589009,1970-01-01,2099-12-31,
8097,194420,Endometriosis of fallopian tube,Condition,SNOMED,Clinical Finding,S,22611009,1970-01-01,2099-12-31,
8098,444068,Miotic cyst of pupillary margin,Condition,SNOMED,Clinical Finding,S,22681004,1970-01-01,2099-12-31,
8099,437132,Open lateral dislocation of proximal end of tibia,Condition,SNOMED,Clinical Finding,S,22682006,1970-01-01,2099-12-31,
8100,4331317,Brain injury without open intracranial wound AND with brief loss of consciousness,Condition,SNOMED,Clinical Finding,S,22693008,1970-01-01,2099-12-31,
8101,375806,Idiopathic peripheral neuropathy,Condition,SNOMED,Clinical Finding,S,22722001,1970-01-01,2099-12-31,
8102,195867,Noninflammatory disorder of the vagina,Condition,SNOMED,Clinical Finding,S,22741003,1970-01-01,2099-12-31,
8103,201083,Fetal AND/OR placental disorder affecting management of mother,Condition,SNOMED,Clinical Finding,S,22753004,1970-01-01,2099-12-31,
8104,259852,Staphylococcal pneumonia,Condition,SNOMED,Clinical Finding,S,22754005,1970-01-01,2099-12-31,
8105,80201,Longitudinal deficiency of phalanges of hand,Condition,SNOMED,Clinical Finding,S,22868008,1970-01-01,2099-12-31,
8106,78619,Contusion of knee,Condition,SNOMED,Clinical Finding,S,22878006,1970-01-01,2099-12-31,
8107,78009,Traumatic pneumothorax with open wound into thorax,Condition,SNOMED,Clinical Finding,S,22897006,1970-01-01,2099-12-31,
8108,4119258,Infection by Heterophyes heterophyes,Condition,SNOMED,Clinical Finding,S,22905009,1970-01-01,2099-12-31,
8109,72469,Closed traumatic dislocation of joint of shoulder region,Condition,SNOMED,Clinical Finding,S,22911007,1970-01-01,2099-12-31,
8110,4042220,Neonatal disorder,Condition,SNOMED,Clinical Finding,S,22925008,1970-01-01,2099-12-31,
8111,77387,Closed fracture of vertebral column with spinal cord injury,Condition,SNOMED,Clinical Finding,S,22973003,1970-01-01,2099-12-31,
8112,257775,Tuberculous bronchiectasis,Condition,SNOMED,Clinical Finding,S,23022004,1970-01-01,2099-12-31,
8113,443762,Brain stem contusion with open intracranial wound AND moderate loss of consciousness,Condition,SNOMED,Clinical Finding,S,23026001,1970-01-01,2099-12-31,
8114,372409,Sciatica,Condition,SNOMED,Clinical Finding,S,23056005,1970-01-01,2099-12-31,
8115,438532,Swan-neck deformity,Condition,SNOMED,Clinical Finding,S,23060008,1970-01-01,2099-12-31,
8116,443754,"Lyell's toxic epidermal necrolysis, subepidermal type",Condition,SNOMED,Clinical Finding,S,23067006,1970-01-01,2099-12-31,
8117,200611,Injury of superficial nerves of head AND/OR neck,Condition,SNOMED,Clinical Finding,S,23119003,1970-01-01,2099-12-31,
8118,443758,Poisoning by throat anti-infective,Observation,SNOMED,Clinical Finding,S,23146008,1970-01-01,2099-12-31,
8119,443757,Cellulitis of pharynx,Condition,SNOMED,Clinical Finding,S,23166004,1970-01-01,2099-12-31,
8120,194109,Delayed AND/OR secondary postpartum hemorrhage,Condition,SNOMED,Clinical Finding,S,23171006,1970-01-01,2099-12-31,
8121,376394,Menstrual migraine,Condition,SNOMED,Clinical Finding,S,23186000,1970-01-01,2099-12-31,
8122,435228,Common variable agammaglobulinemia,Condition,SNOMED,Clinical Finding,S,23238000,1970-01-01,2099-12-31,
8123,443756,Deep third degree burn of trunk with loss of body part,Condition,SNOMED,Clinical Finding,S,23252003,1970-01-01,2099-12-31,
8124,75010,Fibroadenosis of breast,Condition,SNOMED,Clinical Finding,S,23260002,1970-01-01,2099-12-31,
8125,4051630,Malingering,Condition,SNOMED,Clinical Finding,S,23268009,1970-01-01,2099-12-31,
8126,443752,Ventricular hemorrhage,Condition,SNOMED,Clinical Finding,S,23276006,1970-01-01,2099-12-31,
8127,441787,Herpes simplex meningitis,Condition,SNOMED,Clinical Finding,S,23291008,1970-01-01,2099-12-31,
8128,375257,Impairment level: better eye: moderate impairment: lesser eye: profound impairment,Condition,SNOMED,Clinical Finding,S,23320001,1970-01-01,2099-12-31,
8129,434436,Failed trial of labor,Condition,SNOMED,Clinical Finding,S,23332002,1970-01-01,2099-12-31,
8130,378742,Blind hypotensive eye,Condition,SNOMED,Clinical Finding,S,23360000,1970-01-01,2099-12-31,
8131,4050743,Visual field scotoma,Condition,SNOMED,Clinical Finding,S,23388006,1970-01-01,2099-12-31,
8132,136516,Congenital pes planus,Condition,SNOMED,Clinical Finding,S,23407003,1970-01-01,2099-12-31,
8133,258449,Hemopericardium,Condition,SNOMED,Clinical Finding,S,23412002,1970-01-01,2099-12-31,
8134,75103,Sprain of jaw,Condition,SNOMED,Clinical Finding,S,23415000,1970-01-01,2099-12-31,
8135,440638,Lyme disease,Condition,SNOMED,Clinical Finding,S,23502006,1970-01-01,2099-12-31,
8136,436621,Meningococcal infectious disease,Condition,SNOMED,Clinical Finding,S,23511006,1970-01-01,2099-12-31,
8137,435638,Atresia of salivary duct,Condition,SNOMED,Clinical Finding,S,23512004,1970-01-01,2099-12-31,
8138,435463,Herpesvirus infection,Condition,SNOMED,Clinical Finding,S,23513009,1970-01-01,2099-12-31,
8139,378765,Tympanosclerosis,Condition,SNOMED,Clinical Finding,S,23606001,1970-01-01,2099-12-31,
8140,378265,Open fracture of mandible,Condition,SNOMED,Clinical Finding,S,23611004,1970-01-01,2099-12-31,
8141,373054,Open wound of auricle of ear without complication,Condition,SNOMED,Clinical Finding,S,23632007,1970-01-01,2099-12-31,
8142,381562,"Impairment level: better eye: moderate impairment: lesser eye: blind, not further specified",Condition,SNOMED,Clinical Finding,S,23672003,1970-01-01,2099-12-31,
8143,73008,Enthesopathy,Condition,SNOMED,Clinical Finding,S,23680005,1970-01-01,2099-12-31,
8144,319825,Rheumatic heart disease,Condition,SNOMED,Clinical Finding,S,23685000,1970-01-01,2099-12-31,
8145,440755,"Acute duodenal ulcer without hemorrhage, without perforation AND without obstruction",Condition,SNOMED,Clinical Finding,S,23693000,1970-01-01,2099-12-31,
8146,437791,Chickenpox with complication,Condition,SNOMED,Clinical Finding,S,23737006,1970-01-01,2099-12-31,
8147,434497,Open fracture of shaft of humerus,Condition,SNOMED,Clinical Finding,S,23741005,1970-01-01,2099-12-31,
8148,436176,Miscarriage without complication,Condition,SNOMED,Clinical Finding,S,23793007,1970-01-01,2099-12-31,
8149,441423,Open fracture of proximal end of radius,Condition,SNOMED,Clinical Finding,S,23813004,1970-01-01,2099-12-31,
8150,138056,Subcutaneous emphysema resulting from a procedure,Condition,SNOMED,Clinical Finding,S,23851004,1970-01-01,2099-12-31,
8151,138826,Acne varioliformis,Condition,SNOMED,Clinical Finding,S,23894009,1970-01-01,2099-12-31,
8152,435666,Closed fracture of upper end of tibia,Condition,SNOMED,Clinical Finding,S,23900009,1970-01-01,2099-12-31,
8153,194382,External hemorrhoids,Condition,SNOMED,Clinical Finding,S,23913003,1970-01-01,2099-12-31,
8154,74052,Labyrinthitis,Condition,SNOMED,Clinical Finding,S,23919004,1970-01-01,2099-12-31,
8155,79102,Arthropathy associated with a hematological disorder,Condition,SNOMED,Clinical Finding,S,23961005,1970-01-01,2099-12-31,
8156,443781,Chronic gonococcal seminal vesiculitis,Condition,SNOMED,Clinical Finding,S,23975003,1970-01-01,2099-12-31,
8157,437541,Glaucoma,Condition,SNOMED,Clinical Finding,S,23986001,1970-01-01,2099-12-31,
8158,443779,"Chronic gastrojejunal ulcer with hemorrhage, with perforation AND with obstruction",Condition,SNOMED,Clinical Finding,S,24001002,1970-01-01,2099-12-31,
8159,372915,Postinflammatory optic atrophy,Condition,SNOMED,Clinical Finding,S,24003004,1970-01-01,2099-12-31,
8160,381033,Aphakia,Condition,SNOMED,Clinical Finding,S,24010005,1970-01-01,2099-12-31,
8161,254177,"Multiple closed fractures of skull AND/OR face with subarachnoid, subdural AND/OR extradural hemorrhage",Condition,SNOMED,Clinical Finding,S,24056002,1970-01-01,2099-12-31,
8162,443775,Gangosa of yaws,Condition,SNOMED,Clinical Finding,S,24078009,1970-01-01,2099-12-31,
8163,133834,Atopic dermatitis,Condition,SNOMED,Clinical Finding,S,24079001,1970-01-01,2099-12-31,
8164,439013,Insomnia disorder related to another mental disorder,Condition,SNOMED,Clinical Finding,S,24121004,1970-01-01,2099-12-31,
8165,194516,Hematoma AND contusion of liver without open wound into abdominal cavity,Condition,SNOMED,Clinical Finding,S,24179004,1970-01-01,2099-12-31,
8166,261679,Complete bilateral cleft palate,Condition,SNOMED,Clinical Finding,S,24194000,1970-01-01,2099-12-31,
8167,437973,Congenital chorioretinal degeneration,Condition,SNOMED,Clinical Finding,S,24210004,1970-01-01,2099-12-31,
8168,435279,Tonic pupillary reaction,Condition,SNOMED,Clinical Finding,S,24225004,1970-01-01,2099-12-31,
8169,443773,Damage to pelvic joints AND/OR ligaments during delivery,Condition,SNOMED,Clinical Finding,S,24258008,1970-01-01,2099-12-31,
8170,433104,Toxic effect of sulfur dioxide,Condition,SNOMED,Clinical Finding,S,24310001,1970-01-01,2099-12-31,
8171,433993,Factitious disorder with combined physical AND psychological symptoms,Condition,SNOMED,Clinical Finding,S,24315006,1970-01-01,2099-12-31,
8172,432602,Fungal meningitis,Condition,SNOMED,Clinical Finding,S,24321005,1970-01-01,2099-12-31,
8173,135694,Abrasion and/or friction burn of foot without infection,Condition,SNOMED,Clinical Finding,S,24328004,1970-01-01,2099-12-31,
8174,258895,Injury of lung without open wound into thorax,Condition,SNOMED,Clinical Finding,S,24350003,1970-01-01,2099-12-31,
8175,141729,Burn of forehead AND/OR cheek,Condition,SNOMED,Clinical Finding,S,24379005,1970-01-01,2099-12-31,
8176,198184,Sclerosing peritonitis,Condition,SNOMED,Clinical Finding,S,24383005,1970-01-01,2099-12-31,
8177,254830,Foreign body in lung,Condition,SNOMED,Clinical Finding,S,24385003,1970-01-01,2099-12-31,
8178,439975,Injury at C1-C4 level with spinal cord injury AND without bone injury,Condition,SNOMED,Clinical Finding,S,24392008,1970-01-01,2099-12-31,
8179,381686,Persistent vegetative state,Condition,SNOMED,Clinical Finding,S,24473007,1970-01-01,2099-12-31,
8180,443765,Alternating esotropia with V pattern,Condition,SNOMED,Clinical Finding,S,24566000,1970-01-01,2099-12-31,
8181,4084229,Primary gout,Condition,SNOMED,Clinical Finding,S,24595009,1970-01-01,2099-12-31,
8182,312622,Venous retinal branch occlusion,Condition,SNOMED,Clinical Finding,S,24596005,1970-01-01,2099-12-31,
8183,261330,Posterior open bite,Condition,SNOMED,Clinical Finding,S,24617007,1970-01-01,2099-12-31,
8184,75667,Sprain of calcaneofibular ligament,Condition,SNOMED,Clinical Finding,S,24730004,1970-01-01,2099-12-31,
8185,196895,Viral gastroenteritis due to Norwalk-like agent,Condition,SNOMED,Clinical Finding,S,24789006,1970-01-01,2099-12-31,
8186,200447,Gastrointestinal complication,Condition,SNOMED,Clinical Finding,S,24813008,1970-01-01,2099-12-31,
8187,76992,Suppurative labyrinthitis,Condition,SNOMED,Clinical Finding,S,24817009,1970-01-01,2099-12-31,
8188,138299,Complication of reattached extremity AND/OR body part,Condition,SNOMED,Clinical Finding,S,24854000,1970-01-01,2099-12-31,
8189,78586,Sprain of interphalangeal joint of toe,Condition,SNOMED,Clinical Finding,S,24864009,1970-01-01,2099-12-31,
8190,193140,Acute gonococcal cystitis,Condition,SNOMED,Clinical Finding,S,24868007,1970-01-01,2099-12-31,
8191,438147,Partial generalized choroidal dystrophy,Condition,SNOMED,Clinical Finding,S,24950005,1970-01-01,2099-12-31,
8192,75356,Congenital anomaly of sternocleidomastoid muscle,Condition,SNOMED,Clinical Finding,S,24963004,1970-01-01,2099-12-31,
8193,373474,Diplopia,Condition,SNOMED,Clinical Finding,S,24982008,1970-01-01,2099-12-31,
8194,436009,Poisoning by antimycobacterial drug,Observation,SNOMED,Clinical Finding,S,24984009,1970-01-01,2099-12-31,
8195,374941,Retained foreign body of eyelid,Condition,SNOMED,Clinical Finding,S,25012008,1970-01-01,2099-12-31,
8196,435837,Semicircular canal fistula,Condition,SNOMED,Clinical Finding,S,25035006,1970-01-01,2099-12-31,
8197,380995,Neuromyelitis optica,Condition,SNOMED,Clinical Finding,S,25044007,1970-01-01,2099-12-31,
8198,374430,Obstetrical central nervous system complication of anesthesia AND/OR sedation,Condition,SNOMED,Clinical Finding,S,25053000,1970-01-01,2099-12-31,
8199,443767,Diabetic oculopathy,Condition,SNOMED,Clinical Finding,S,25093002,1970-01-01,2099-12-31,
8200,200566,Injury of multiple sites in colon AND/OR rectum with open wound into abdominal cavity,Condition,SNOMED,Clinical Finding,S,25110002,1970-01-01,2099-12-31,
8201,441439,Cerebellar contusion with open intracranial wound AND no loss of consciousness,Condition,SNOMED,Clinical Finding,S,25185004,1970-01-01,2099-12-31,
8202,139737,Pediculosis corporis,Condition,SNOMED,Clinical Finding,S,25188002,1970-01-01,2099-12-31,
8203,433413,Disease due to Adenovirus,Condition,SNOMED,Clinical Finding,S,25225006,1970-01-01,2099-12-31,
8204,437979,Enlargement of tongue,Condition,SNOMED,Clinical Finding,S,25273001,1970-01-01,2099-12-31,
8205,376974,Siderosis of eye,Observation,SNOMED,Clinical Finding,S,25277000,1970-01-01,2099-12-31,
8206,378163,Hyperacusis,Condition,SNOMED,Clinical Finding,S,25289003,1970-01-01,2099-12-31,
8207,134510,Open wound of multiple sites of face with complication,Condition,SNOMED,Clinical Finding,S,25312001,1970-01-01,2099-12-31,
8208,442008,Injury at T7-T12 level with spinal cord injury AND without bone injury,Condition,SNOMED,Clinical Finding,S,25331007,1970-01-01,2099-12-31,
8209,199065,Stricture of ureter,Condition,SNOMED,Clinical Finding,S,25341005,1970-01-01,2099-12-31,
8210,74722,Secondary localized osteoarthrosis of pelvic region,Condition,SNOMED,Clinical Finding,S,25343008,1970-01-01,2099-12-31,
8211,196469,Perforation of gallbladder,Condition,SNOMED,Clinical Finding,S,25345001,1970-01-01,2099-12-31,
8212,439961,Superficial injury without infection,Condition,SNOMED,Clinical Finding,S,25358000,1970-01-01,2099-12-31,
8213,435093,Closed fracture of femur,Condition,SNOMED,Clinical Finding,S,25415003,1970-01-01,2099-12-31,
8214,193897,Injury of multiple sites of pancreas with open wound into abdominal cavity,Condition,SNOMED,Clinical Finding,S,25420003,1970-01-01,2099-12-31,
8215,199866,Acute gastritis,Condition,SNOMED,Clinical Finding,S,25458004,1970-01-01,2099-12-31,
8216,438761,Acute dacryocystitis,Condition,SNOMED,Clinical Finding,S,25470000,1970-01-01,2099-12-31,
8217,22492,Foreign body in pharynx,Condition,SNOMED,Clinical Finding,S,25479004,1970-01-01,2099-12-31,
8218,440690,Social phobia,Condition,SNOMED,Clinical Finding,S,25501002,1970-01-01,2099-12-31,
8219,373756,Exudative retinopathy,Condition,SNOMED,Clinical Finding,S,25506007,1970-01-01,2099-12-31,
8220,441833,Pathological drug intoxication,Observation,SNOMED,Clinical Finding,S,25508008,1970-01-01,2099-12-31,
8221,252784,"Second degree burn of face, head AND/OR neck",Condition,SNOMED,Clinical Finding,S,25515000,1970-01-01,2099-12-31,
